Order ID,Product ID,Discount,Quantity,Sales,Sub-Category,Category,Shipping Cost,Markets,Segment,Profit
CA-2014-118892,FUR-CH-10002024,0.30000001192092896,9,4416.169921875,Chairs,Furniture,566.6500244140625,US,Consumer,-630.8820190429688
CA-2014-119004,OFF-AR-10000390,0.20000000298023224,1,3.303999900817871,Art,Office Supplies,0.23000000417232513,US,Consumer,1.073799967765808
CA-2014-119004,TEC-AC-10003499,0.20000000298023224,8,74.11199951171875,Accessories,Technology,4.590000152587891,US,Consumer,17.601600646972656
CA-2014-119004,TEC-PH-10002844,0.20000000298023224,1,27.992000579833984,Phones,Technology,0.5600000023841858,US,Consumer,2.099400043487549
CA-2014-119193,OFF-BI-10000848,0.699999988079071,1,1.6410000324249268,Binders,Office Supplies,0.41999998688697815,US,Consumer,-1.3128000497817993
CA-2014-119193,TEC-PH-10003072,0.4000000059604645,7,629.9580078125,Phones,Technology,192.3300018310547,US,Consumer,94.49369812011719
CA-2014-119305,OFF-ST-10000604,0,5,173.8000030517578,Storage,Office Supplies,7.869999885559082,US,Consumer,43.45000076293945
CA-2014-119389,FUR-FU-10001473,0.20000000298023224,3,60.3120002746582,Furnishings,Furniture,9.020000457763672,US,Consumer,5.277299880981445
CA-2014-119424,OFF-PA-10001639,0,3,19.440000534057617,Paper,Office Supplies,1.7899999618530273,US,Consumer,9.331199645996094
CA-2014-119424,TEC-PH-10002564,0.20000000298023224,3,71.97599792480469,Phones,Technology,8.789999961853027,US,Consumer,8.996999740600586
CA-2014-119452,FUR-CH-10004495,0,6,1805.8800048828125,Chairs,Furniture,80.81999969482422,US,Consumer,523.7050170898438
CA-2014-119655,OFF-BI-10001036,0,4,36.560001373291016,Binders,Office Supplies,3.200000047683716,US,Consumer,18.280000686645508
CA-2014-119655,OFF-BI-10001989,0,7,146.86000061035156,Binders,Office Supplies,5.610000133514404,US,Consumer,70.4927978515625
CA-2014-119669,OFF-FA-10000053,0,3,5.670000076293945,Fasteners,Office Supplies,0.25,US,Consumer,0.11339999735355377
CA-2014-119746,FUR-FU-10004909,0.6000000238418579,1,6.464000225067139,Furnishings,Furniture,0.2199999988079071,US,Consumer,-4.039999961853027
CA-2014-119746,OFF-LA-10001613,0.20000000298023224,5,11.520000457763672,Labels,Office Supplies,0.9399999976158142,US,Consumer,4.176000118255615
CA-2014-119746,TEC-PH-10004447,0.20000000298023224,2,222.38400268554688,Phones,Technology,30.170000076293945,US,Consumer,16.678800582885742
CA-2014-119914,OFF-AP-10002684,0,2,243.16000366210938,Appliances,Office Supplies,25.329999923706055,US,Consumer,72.947998046875
CA-2014-120138,FUR-FU-10000732,0,3,18.84000015258789,Furnishings,Furniture,6.909999847412109,US,Consumer,6.028800010681152
CA-2014-120138,OFF-BI-10004519,0.20000000298023224,5,663.9199829101562,Binders,Office Supplies,314.2699890136719,US,Consumer,207.47500610351562
CA-2014-120138,OFF-FA-10000936,0,1,3.2899999618530273,Fasteners,Office Supplies,0.49000000953674316,US,Consumer,1.4804999828338623
CA-2014-120138,TEC-AC-10002167,0,8,120,Accessories,Technology,48.95000076293945,US,Consumer,13.199999809265137
CA-2014-120222,OFF-BI-10000666,0.20000000298023224,3,73.34400177001953,Binders,Office Supplies,4.079999923706055,US,Consumer,27.503999710083008
CA-2014-120222,OFF-PA-10004675,0,3,19.049999237060547,Paper,Office Supplies,1.5199999809265137,US,Consumer,8.762999534606934
CA-2014-120327,OFF-FA-10004854,0,4,45.91999816894531,Fasteners,Office Supplies,2.690000057220459,US,Consumer,21.582399368286133
CA-2014-120376,FUR-CH-10002335,0,7,1586.68994140625,Chairs,Furniture,397.5199890136719,US,Consumer,412.53900146484375
CA-2014-120376,FUR-TA-10004534,0,2,411.79998779296875,Tables,Furniture,57.119998931884766,US,Consumer,70.00599670410156
CA-2014-120376,TEC-AC-10000844,0,1,84.98999786376953,Accessories,Technology,13.65999984741211,US,Consumer,30.596399307250977
CA-2014-120376,TEC-AC-10001114,0,5,199.9499969482422,Accessories,Technology,10.149999618530273,US,Consumer,63.98400115966797
CA-2014-120761,TEC-AC-10000171,0,4,91.95999908447266,Accessories,Technology,6.440000057220459,US,Consumer,39.54280090332031
CA-2014-120894,OFF-AP-10000252,0.20000000298023224,3,28.079999923706055,Appliances,Office Supplies,1.2400000095367432,US,Consumer,5.264999866485596
CA-2014-121048,FUR-FU-10002960,0,3,18.84000015258789,Furnishings,Furniture,2.4100000858306885,US,Consumer,7.912799835205078
CA-2014-121048,FUR-FU-10003601,0,3,276.69000244140625,Furnishings,Furniture,39.619998931884766,US,Consumer,49.80419921875
CA-2014-121048,OFF-AR-10004042,0,4,71.91999816894531,Art,Office Supplies,9.079999923706055,US,Consumer,20.856800079345703
CA-2014-121048,OFF-BI-10004022,0.20000000298023224,2,4.447999954223633,Binders,Office Supplies,0.38999998569488525,US,Consumer,1.4456000328063965
CA-2014-121048,OFF-FA-10000490,0,4,4.960000038146973,Fasteners,Office Supplies,0.5400000214576721,US,Consumer,2.331199884414673
CA-2014-121048,TEC-AC-10000991,0,3,140.97000122070312,Accessories,Technology,20.510000228881836,US,Consumer,19.73579978942871
CA-2014-121048,TEC-PH-10004977,0.20000000298023224,3,470.3760070800781,Phones,Technology,82.3499984741211,US,Consumer,52.917301177978516
CA-2014-121083,OFF-AR-10002987,0,6,119.04000091552734,Art,Office Supplies,13.9399995803833,US,Consumer,48.806400299072266
CA-2014-121083,OFF-PA-10001497,0,5,274.79998779296875,Paper,Office Supplies,16.459999084472656,US,Consumer,134.65199279785156
CA-2014-121083,OFF-ST-10002554,0,4,195.63999938964844,Storage,Office Supplies,8.729999542236328,US,Consumer,3.9128000736236572
CA-2014-121083,TEC-PH-10001336,0,2,257.9800109863281,Phones,Technology,14.079999923706055,US,Consumer,74.81420135498047
CA-2014-121195,OFF-ST-10000585,0.20000000298023224,2,264.32000732421875,Storage,Office Supplies,26.079999923706055,US,Consumer,19.823999404907227
CA-2014-121216,OFF-AP-10001947,0.800000011920929,8,29.312000274658203,Appliances,Office Supplies,4.409999847412109,US,Consumer,-74.74559783935547
CA-2014-121216,OFF-PA-10004519,0.20000000298023224,8,28.672000885009766,Paper,Office Supplies,4.25,US,Consumer,10.393600463867188
CA-2014-121258,FUR-FU-10000747,0,2,91.95999908447266,Furnishings,Furniture,6.579999923706055,US,Consumer,15.633199691772461
CA-2014-121258,OFF-PA-10004041,0,4,29.600000381469727,Paper,Office Supplies,1.190000057220459,US,Consumer,13.319999694824219
CA-2014-121258,TEC-PH-10003645,0.20000000298023224,2,258.57598876953125,Phones,Technology,11.359999656677246,US,Consumer,19.393199920654297
CA-2014-121293,FUR-FU-10000732,0.20000000298023224,4,20.09600067138672,Furnishings,Furniture,1.6699999570846558,US,Consumer,3.014400005340576
CA-2014-121293,FUR-TA-10001771,0.4000000059604645,1,138.58799743652344,Tables,Furniture,11.640000343322754,US,Consumer,-34.64699935913086
CA-2014-121293,OFF-PA-10004100,0.20000000298023224,4,20.736000061035156,Paper,Office Supplies,1.7899999618530273,US,Consumer,7.257599830627441
CA-2014-121293,OFF-ST-10000060,0.20000000298023224,5,259.9200134277344,Storage,Office Supplies,44.65999984741211,US,Consumer,-25.992000579833984
CA-2014-121293,OFF-SU-10004884,0.20000000298023224,3,37.75199890136719,Supplies,Office Supplies,2.799999952316284,US,Consumer,4.247099876403809
CA-2014-121314,OFF-PA-10003395,0.20000000298023224,3,251.63999938964844,Paper,Office Supplies,3.6500000953674316,US,Consumer,88.0739974975586
CA-2014-121468,TEC-PH-10000376,0.20000000298023224,4,31.968000411987305,Phones,Technology,5.650000095367432,US,Consumer,2.397599935531616
CA-2014-121538,OFF-PA-10004071,0.20000000298023224,2,88.76799774169922,Paper,Office Supplies,11.359999656677246,US,Consumer,31.06879997253418
CA-2014-121580,FUR-FU-10003981,0,3,6.239999771118164,Furnishings,Furniture,0.5899999737739563,US,Consumer,2.620800018310547
CA-2014-121580,OFF-AP-10001564,0,2,465.1600036621094,Appliances,Office Supplies,16.68000030517578,US,Consumer,120.94200134277344
CA-2014-121580,OFF-BI-10000632,0,1,43.40999984741211,Binders,Office Supplies,4.96999979019165,US,Consumer,19.968599319458008
CA-2014-121580,OFF-PA-10004082,0,1,7.980000019073486,Paper,Office Supplies,0.9900000095367432,US,Consumer,3.990000009536743
CA-2014-121615,OFF-LA-10001771,0,3,14.9399995803833,Labels,Office Supplies,1.4700000286102295,US,Consumer,6.872399806976318
CA-2014-121615,OFF-PA-10000327,0,2,8.5600004196167,Paper,Office Supplies,1.6299999952316284,US,Consumer,3.8519999980926514
CA-2014-121615,OFF-ST-10001325,0,5,52.400001525878906,Storage,Office Supplies,6.03000020980835,US,Consumer,14.14799976348877
CA-2014-121643,TEC-PH-10002200,0.20000000298023224,2,344.7040100097656,Phones,Technology,48.59000015258789,US,Consumer,38.77920150756836
CA-2014-121706,OFF-AP-10003287,0,7,356.7900085449219,Appliances,Office Supplies,28.860000610351562,US,Consumer,99.90119934082031
CA-2014-121790,FUR-TA-10003469,0.5,1,69.375,Tables,Furniture,5.239999771118164,US,Consumer,-47.17499923706055
CA-2014-121790,OFF-AR-10003602,0.20000000298023224,2,9.343999862670898,Art,Office Supplies,0.7200000286102295,US,Consumer,3.153599977493286
CA-2014-121790,OFF-SU-10004231,0.20000000298023224,4,31.68000030517578,Supplies,Office Supplies,2.2699999809265137,US,Consumer,2.7720000743865967
CA-2014-121790,TEC-PH-10002584,0.20000000298023224,4,2003.1700439453125,Phones,Technology,186.64999389648438,US,Consumer,250.39599609375
CA-2014-121804,OFF-AP-10004859,0,5,72.80000305175781,Appliances,Office Supplies,5.650000095367432,US,Consumer,19.6560001373291
CA-2014-121818,OFF-AR-10000203,0.20000000298023224,7,23.968000411987305,Art,Office Supplies,6.539999961853027,US,Consumer,2.6963999271392822
CA-2014-121818,OFF-AR-10004790,0.20000000298023224,3,28.72800064086914,Art,Office Supplies,1.4900000095367432,US,Consumer,1.7955000400543213
CA-2014-121853,FUR-CH-10003973,0.20000000298023224,2,594.8159790039062,Chairs,Furniture,57.119998931884766,US,Consumer,59.48160171508789
CA-2014-121853,OFF-BI-10000977,0.20000000298023224,3,72.95999908447266,Binders,Office Supplies,7.599999904632568,US,Consumer,23.711999893188477
CA-2014-121853,OFF-PA-10003641,0,8,211.0399932861328,Paper,Office Supplies,15.640000343322754,US,Consumer,97.07839965820312
CA-2014-121888,FUR-BO-10002545,0,3,782.9400024414062,Bookcases,Furniture,123.26000213623047,US,Consumer,203.56399536132812
CA-2014-121888,OFF-AR-10003478,0,2,16.280000686645508,Art,Office Supplies,1.7599999904632568,US,Consumer,6.51200008392334
CA-2014-121888,OFF-BI-10001765,0,7,242.47999572753906,Binders,Office Supplies,19.81999969482422,US,Consumer,116.38999938964844
CA-2014-121888,TEC-PH-10000439,0,1,39.9900016784668,Phones,Technology,5.199999809265137,US,Consumer,11.597100257873535
CA-2014-122028,OFF-BI-10004817,0.699999988079071,3,10.781999588012695,Binders,Office Supplies,0.7799999713897705,US,Consumer,-7.906799793243408
CA-2014-122056,OFF-AR-10004260,0,7,181.86000061035156,Art,Office Supplies,12.449999809265137,US,Consumer,50.920799255371094
CA-2014-122077,OFF-LA-10004178,0.20000000298023224,4,13.215999603271484,Labels,Office Supplies,0.23000000417232513,US,Consumer,4.295199871063232
CA-2014-122077,TEC-PH-10003811,0.20000000298023224,1,95.99199676513672,Phones,Technology,4.639999866485596,US,Consumer,9.599200248718262
CA-2014-122105,OFF-AR-10004344,0,8,95.91999816894531,Art,Office Supplies,7.480000019073486,US,Consumer,25.898399353027344
CA-2014-122154,OFF-BI-10002026,0.699999988079071,1,17.43000030517578,Binders,Office Supplies,1.159999966621399,US,Consumer,-13.36299991607666
CA-2014-122154,OFF-LA-10000121,0.20000000298023224,3,15.119999885559082,Labels,Office Supplies,2.3299999237060547,US,Consumer,4.914000034332275
CA-2014-122154,OFF-PA-10000994,0.20000000298023224,3,251.63999938964844,Paper,Office Supplies,17.510000228881836,US,Consumer,88.0739974975586
CA-2014-122175,FUR-FU-10000719,0,5,42.849998474121094,Furnishings,Furniture,6.809999942779541,US,Consumer,15.425999641418457
CA-2014-122175,OFF-LA-10002271,0,2,6.159999847412109,Labels,Office Supplies,0.699999988079071,US,Consumer,2.9567999839782715
CA-2014-122175,OFF-SU-10004661,0,2,17,Supplies,Office Supplies,2.0299999713897705,US,Consumer,4.420000076293945
CA-2014-122175,TEC-AC-10004859,0,5,87.4000015258789,Accessories,Technology,8.869999885559082,US,Consumer,34.959999084472656
CA-2014-122196,TEC-PH-10004977,0,2,391.9800109863281,Phones,Technology,155.33999633789062,US,Consumer,113.67400360107422
CA-2014-122280,OFF-PA-10004911,0,2,18.760000228881836,Paper,Office Supplies,4.880000114440918,US,Consumer,9.004799842834473
CA-2014-122308,FUR-CH-10000665,0.10000000149011612,2,271.7640075683594,Chairs,Furniture,19,US,Consumer,60.391998291015625
CA-2014-122490,FUR-CH-10001215,0.20000000298023224,6,2404.699951171875,Chairs,Furniture,269.0299987792969,US,Consumer,150.29400634765625
CA-2014-122490,OFF-BI-10001718,0.20000000298023224,11,563.0239868164062,Binders,Office Supplies,37.869998931884766,US,Consumer,190.02099609375
CA-2014-122490,OFF-LA-10001613,0,3,8.640000343322754,Labels,Office Supplies,1.0499999523162842,US,Consumer,4.23360013961792
CA-2014-122490,OFF-ST-10000991,0,3,344.9100036621094,Storage,Office Supplies,31.690000534057617,US,Consumer,10.347299575805664
CA-2014-122539,FUR-CH-10003379,0.30000001192092896,2,398.97198486328125,Chairs,Furniture,36.29999923706055,US,Consumer,-28.49799919128418
CA-2014-122539,OFF-BI-10001759,0.699999988079071,7,8.00100040435791,Binders,Office Supplies,0.5099999904632568,US,Consumer,-5.6006999015808105
CA-2014-122539,OFF-LA-10004853,0.20000000298023224,4,15.935999870300293,Labels,Office Supplies,1.8200000524520874,US,Consumer,5.179200172424316
CA-2014-122700,TEC-PH-10003092,0.4000000059604645,8,220.7519989013672,Phones,Technology,12.859999656677246,US,Consumer,-40.47119903564453
CA-2014-122735,OFF-BI-10004364,0,5,29.700000762939453,Binders,Office Supplies,6.420000076293945,US,Consumer,13.364999771118164
CA-2014-122735,OFF-PA-10001712,0,4,39.959999084472656,Paper,Office Supplies,13.210000038146973,US,Consumer,17.98200035095215
CA-2014-122763,OFF-PA-10000474,0.20000000298023224,2,56.70399856567383,Paper,Office Supplies,6.519999980926514,US,Consumer,19.13759994506836
CA-2014-122763,OFF-PA-10002377,0.20000000298023224,7,274.0639953613281,Paper,Office Supplies,58.02000045776367,US,Consumer,102.77400207519531
CA-2014-122770,FUR-FU-10001473,0,8,201.0399932861328,Furnishings,Furniture,13.4399995803833,US,Consumer,54.280799865722656
CA-2014-122770,OFF-LA-10004559,0,3,8.640000343322754,Labels,Office Supplies,0.5699999928474426,US,Consumer,4.23360013961792
CA-2014-122770,OFF-PA-10000232,0,2,12.960000038146973,Paper,Office Supplies,0.8500000238418579,US,Consumer,6.350399971008301
CA-2014-122770,OFF-PA-10003172,0,6,38.880001068115234,Paper,Office Supplies,3.799999952316284,US,Consumer,18.662399291992188
CA-2014-122798,OFF-PA-10004239,0,1,4.28000020980835,Paper,Office Supplies,0.5400000214576721,US,Consumer,1.9259999990463257
CA-2014-122798,OFF-ST-10003058,0,5,118.25,Storage,Office Supplies,11.34000015258789,US,Consumer,34.29249954223633
CA-2014-122945,FUR-FU-10001196,0,3,17.309999465942383,Furnishings,Furniture,1.8799999952316284,US,Consumer,5.192999839782715
CA-2014-122987,OFF-BI-10002824,0.699999988079071,3,13.428000450134277,Binders,Office Supplies,1.350000023841858,US,Consumer,-11.1899995803833
CA-2014-122987,OFF-ST-10004950,0.20000000298023224,4,67.13600158691406,Storage,Office Supplies,11.800000190734863,US,Consumer,-0.8392000198364258
CA-2014-122994,FUR-BO-10004015,0,3,359.9700012207031,Bookcases,Furniture,25.280000686645508,US,Consumer,79.19339752197266
CA-2014-123001,OFF-AR-10001919,0,5,9.399999618530273,Art,Office Supplies,1,US,Consumer,2.7260000705718994
CA-2014-123001,OFF-LA-10004544,0,5,74,Labels,Office Supplies,6.929999828338623,US,Consumer,37
CA-2014-123001,TEC-PH-10003484,0.20000000298023224,2,201.58399963378906,Phones,Technology,28.15999984741211,US,Consumer,12.598999977111816
CA-2014-123036,TEC-AC-10003499,0.20000000298023224,4,37.055999755859375,Accessories,Technology,3.0399999618530273,US,Consumer,8.800800323486328
CA-2014-123036,TEC-PH-10003580,0.4000000059604645,2,259.89599609375,Phones,Technology,9.729999542236328,US,Consumer,-56.31079864501953
CA-2014-123071,OFF-PA-10003729,0.20000000298023224,2,10.368000030517578,Paper,Office Supplies,1.100000023841858,US,Consumer,3.6287999153137207
CA-2014-123085,FUR-CH-10003968,0.20000000298023224,3,170.3520050048828,Chairs,Furniture,17.940000534057617,US,Consumer,-17.035200119018555
CA-2014-123085,TEC-AC-10000990,0,8,1049.43994140625,Accessories,Technology,63.25,US,Consumer,440.7650146484375
CA-2014-123239,FUR-FU-10001602,0.20000000298023224,3,91.03199768066406,Furnishings,Furniture,8.529999732971191,US,Consumer,-2.2757999897003174
CA-2014-123246,OFF-AR-10001770,0,4,10.640000343322754,Art,Office Supplies,0.8600000143051147,US,Consumer,2.766400098800659
CA-2014-123351,OFF-AP-10001242,0,1,80.4800033569336,Appliances,Office Supplies,6.099999904632568,US,Consumer,24.143999099731445
CA-2014-123491,FUR-CH-10003061,0.20000000298023224,1,71.99199676513672,Chairs,Furniture,3.819999933242798,US,Consumer,-0.8999000191688538
CA-2014-123491,OFF-AP-10002684,0,14,1702.1199951171875,Appliances,Office Supplies,107.69000244140625,US,Consumer,510.635986328125
CA-2014-123491,OFF-AR-10003514,0,5,19.899999618530273,Art,Office Supplies,2.0399999618530273,US,Consumer,6.566999912261963
CA-2014-123491,OFF-LA-10003077,0,6,43.86000061035156,Labels,Office Supplies,5.050000190734863,US,Consumer,20.614200592041016
CA-2014-123491,OFF-PA-10003424,0,2,7.420000076293945,Paper,Office Supplies,0.8399999737739563,US,Consumer,3.7100000381469727
CA-2014-123491,TEC-PH-10003505,0.20000000298023224,2,148.47999572753906,Phones,Technology,1.3600000143051147,US,Consumer,16.70400047302246
CA-2014-123624,TEC-AC-10000682,0,5,82.94999694824219,Accessories,Technology,6.269999980926514,US,Consumer,29.032499313354492
CA-2014-123659,OFF-PA-10002464,0,4,23.1200008392334,Paper,Office Supplies,3.7100000381469727,US,Consumer,11.328800201416016
CA-2014-123701,OFF-AR-10001860,0,4,27.760000228881836,Art,Office Supplies,7.03000020980835,US,Consumer,9.993599891662598
CA-2014-123778,OFF-AP-10001242,0,2,160.9600067138672,Appliances,Office Supplies,9.4399995803833,US,Consumer,48.28799819946289
CA-2014-123778,OFF-BI-10000822,0.20000000298023224,6,25.823999404907227,Binders,Office Supplies,1.590000033378601,US,Consumer,9.038399696350098
CA-2014-123967,FUR-TA-10003954,0,9,2665.6201171875,Tables,Furniture,294.1700134277344,US,Consumer,239.906005859375
CA-2014-123967,OFF-BI-10001308,0.20000000298023224,5,25.1200008392334,Binders,Office Supplies,0.5299999713897705,US,Consumer,7.849999904632568
CA-2014-124191,FUR-FU-10002364,0.6000000238418579,3,8.855999946594238,Furnishings,Furniture,0.9300000071525574,US,Consumer,-6.863399982452393
CA-2014-124261,OFF-AR-10003504,0,8,34.2400016784668,Art,Office Supplies,1.0199999809265137,US,Consumer,9.92959976196289
CA-2014-124296,FUR-CH-10002439,0,4,232.8800048828125,Chairs,Furniture,23.200000762939453,US,Consumer,60.54880142211914
CA-2014-124296,TEC-MA-10003183,0,3,479.9700012207031,Machines,Technology,27.360000610351562,US,Consumer,239.98500061035156
CA-2014-124401,OFF-ST-10000649,0.20000000298023224,3,37.68000030517578,Storage,Office Supplies,5.400000095367432,US,Consumer,2.3550000190734863
CA-2014-124401,TEC-AC-10002926,0.20000000298023224,7,279.9440002441406,Accessories,Technology,33.97999954223633,US,Consumer,80.48390197753906
CA-2014-124436,FUR-FU-10001185,0,1,30.93000030517578,Furnishings,Furniture,6.329999923706055,US,Consumer,12.681300163269043
CA-2014-124436,FUR-TA-10001095,0.20000000298023224,5,697.1599731445312,Tables,Furniture,54.310001373291016,US,Consumer,8.714500427246094
CA-2014-124436,OFF-BI-10000343,0.20000000298023224,7,27.496000289916992,Binders,Office Supplies,2.309999942779541,US,Consumer,9.279899597167969
CA-2014-124436,OFF-BI-10001553,0.20000000298023224,2,14.62399959564209,Binders,Office Supplies,3.0199999809265137,US,Consumer,5.1184000968933105
CA-2014-124674,FUR-BO-10002202,0.3199999928474426,2,327.7330017089844,Bookcases,Furniture,29.639999389648438,US,Consumer,-14.458800315856934
CA-2014-124765,FUR-BO-10003965,0.20000000298023224,5,723.9199829101562,Bookcases,Furniture,82.08000183105469,US,Consumer,-81.44100189208984
CA-2014-124940,TEC-AC-10002076,0.20000000298023224,1,47.90399932861328,Accessories,Technology,2.0899999141693115,US,Consumer,-2.99399995803833
CA-2014-125115,OFF-PA-10004101,0.20000000298023224,2,10.368000030517578,Paper,Office Supplies,1.4900000095367432,US,Consumer,3.6287999153137207
CA-2014-125115,TEC-AC-10001714,0.20000000298023224,3,95.73600006103516,Accessories,Technology,10.039999961853027,US,Consumer,20.343900680541992
CA-2014-125269,OFF-BI-10001628,0.800000011920929,5,10.430000305175781,Binders,Office Supplies,0.7699999809265137,US,Consumer,-18.252500534057617
CA-2014-125269,OFF-ST-10004123,0.20000000298023224,1,72.78399658203125,Storage,Office Supplies,5.880000114440918,US,Consumer,-18.195999145507812
CA-2014-125381,TEC-AC-10000158,0,3,107.97000122070312,Accessories,Technology,13.0600004196167,US,Consumer,22.6737003326416
CA-2014-125472,FUR-BO-10000330,0,2,241.9600067138672,Bookcases,Furniture,11.25,US,Consumer,33.8744010925293
CA-2014-125472,FUR-FU-10001731,0,3,8.010000228881836,Furnishings,Furniture,1.4500000476837158,US,Consumer,3.043800115585327
CA-2014-125472,OFF-BI-10000591,0,1,3.890000104904175,Binders,Office Supplies,0.6200000047683716,US,Consumer,1.8672000169754028
CA-2014-125640,OFF-LA-10004178,0.20000000298023224,1,3.303999900817871,Labels,Office Supplies,0.6000000238418579,US,Consumer,1.073799967765808
CA-2014-125878,OFF-BI-10002609,0.800000011920929,3,1.7879999876022339,Binders,Office Supplies,0.30000001192092896,US,Consumer,-3.039599895477295
CA-2014-125990,OFF-BI-10004826,0.20000000298023224,3,39.624000549316406,Binders,Office Supplies,4.409999847412109,US,Consumer,13.868399620056152
CA-2014-126074,FUR-FU-10003577,0,11,157.74000549316406,Furnishings,Furniture,19.149999618530273,US,Consumer,56.786399841308594
CA-2014-126074,OFF-AR-10003478,0,7,56.97999954223633,Art,Office Supplies,6.440000057220459,US,Consumer,22.79199981689453
CA-2014-126074,OFF-BI-10000546,0,1,2.880000114440918,Binders,Office Supplies,0.23000000417232513,US,Consumer,1.4112000465393066
CA-2014-126074,OFF-BI-10003638,0,3,58.04999923706055,Binders,Office Supplies,7.360000133514404,US,Consumer,26.702999114990234
CA-2014-126144,TEC-PH-10001079,0.4000000059604645,4,285.57598876953125,Phones,Technology,27.84000015258789,US,Consumer,-57.11520004272461
CA-2014-126242,FUR-FU-10002685,0,1,18.700000762939453,Furnishings,Furniture,1.25,US,Consumer,7.105999946594238
CA-2014-126242,OFF-ST-10000675,0,9,305.010009765625,Storage,Office Supplies,12.15999984741211,US,Consumer,76.25250244140625
CA-2014-126354,OFF-BI-10000301,0.699999988079071,2,3.881999969482422,Binders,Office Supplies,0.25,US,Consumer,-2.5880000591278076
CA-2014-126354,OFF-PA-10004381,0.20000000298023224,3,115.2959976196289,Paper,Office Supplies,7.070000171661377,US,Consumer,40.353599548339844
CA-2014-126550,OFF-ST-10001031,0,5,81.4000015258789,Storage,Office Supplies,4.429999828338623,US,Consumer,21.163999557495117
CA-2014-126634,FUR-FU-10004973,0,5,94.19999694824219,Furnishings,Furniture,4.690000057220459,US,Consumer,39.56399917602539
CA-2014-126718,OFF-LA-10004055,0,1,4.909999847412109,Labels,Office Supplies,0.2199999988079071,US,Consumer,2.405900001525879
CA-2014-126774,OFF-AR-10002804,0,1,4.889999866485596,Art,Office Supplies,1.3600000143051147,US,Consumer,2.0048999786376953
CA-2014-126788,TEC-PH-10001619,0.20000000298023224,3,470.3760070800781,Phones,Technology,137.41000366210938,US,Consumer,52.917301177978516
CA-2014-126865,OFF-PA-10003039,0,3,92.94000244140625,Paper,Office Supplies,18.579999923706055,US,Consumer,41.823001861572266
CA-2014-126914,FUR-BO-10000468,0.20000000298023224,2,77.72799682617188,Bookcases,Furniture,5.21999979019165,US,Consumer,-3.886399984359741
CA-2014-126914,FUR-CH-10000847,0.20000000298023224,3,698.3519897460938,Chairs,Furniture,45.790000915527344,US,Consumer,52.376399993896484
CA-2014-126928,OFF-ST-10000615,0,3,34.04999923706055,Storage,Office Supplies,2.7200000286102295,US,Consumer,9.534000396728516
CA-2014-126928,TEC-MA-10004626,0,4,480,Machines,Technology,27.469999313354492,US,Consumer,225.60000610351562
CA-2014-126956,OFF-EN-10004459,0,2,15.279999732971191,Envelopes,Office Supplies,1.7400000095367432,US,Consumer,7.487199783325195
CA-2014-126956,OFF-FA-10002280,0,7,35,Fasteners,Office Supplies,1.6799999475479126,US,Consumer,16.799999237060547
CA-2014-126956,OFF-SU-10000381,0,4,37.2400016784668,Supplies,Office Supplies,2.6500000953674316,US,Consumer,10.799599647521973
CA-2014-127264,OFF-AR-10003045,0.20000000298023224,3,7.056000232696533,Art,Office Supplies,2.1700000762939453,US,Consumer,2.2049999237060547
CA-2014-127285,OFF-BI-10002072,0.20000000298023224,2,13.904000282287598,Binders,Office Supplies,0.6700000166893005,US,Consumer,5.214000225067139
CA-2014-127285,OFF-BI-10004330,0.20000000298023224,3,88.75199890136719,Binders,Office Supplies,5.079999923706055,US,Consumer,27.735000610351562
CA-2014-127306,OFF-BI-10002003,0.699999988079071,5,5.96999979019165,Binders,Office Supplies,0.5199999809265137,US,Consumer,-4.577000141143799
CA-2014-127306,OFF-BI-10003727,0.699999988079071,2,2.507999897003174,Binders,Office Supplies,0.1899999976158142,US,Consumer,-1.8392000198364258
CA-2014-127306,OFF-EN-10001219,0.20000000298023224,3,18.336000442504883,Envelopes,Office Supplies,1.090000033378601,US,Consumer,6.6468000411987305
CA-2014-127306,OFF-PA-10000019,0.20000000298023224,7,36.28799819946289,Paper,Office Supplies,2.9600000381469727,US,Consumer,12.700799942016602
CA-2014-127306,TEC-PH-10001924,0.20000000298023224,2,111.98400115966797,Phones,Technology,9.359999656677246,US,Consumer,6.999000072479248
CA-2014-127313,FUR-FU-10003798,0.20000000298023224,5,79.12000274658203,Furnishings,Furniture,17.079999923706055,US,Consumer,13.845999717712402
CA-2014-127313,OFF-ST-10001228,0.20000000298023224,3,37.391998291015625,Storage,Office Supplies,6.789999961853027,US,Consumer,2.3369998931884766
CA-2014-127621,OFF-PA-10001307,0.20000000298023224,8,26.8799991607666,Paper,Office Supplies,3.8299999237060547,US,Consumer,9.744000434875488
CA-2014-127656,OFF-AR-10001166,0,4,30.31999969482422,Art,Office Supplies,0.8399999737739563,US,Consumer,11.824799537658691
CA-2014-127726,OFF-AP-10002578,0,4,195.67999267578125,Appliances,Office Supplies,2.880000114440918,US,Consumer,50.876800537109375
CA-2014-127726,OFF-FA-10000992,0,4,14.199999809265137,Fasteners,Office Supplies,1.3300000429153442,US,Consumer,6.673999786376953
CA-2014-128160,OFF-BI-10001510,0.20000000298023224,2,36.672000885009766,Binders,Office Supplies,3.0799999237060547,US,Consumer,11.460000038146973
CA-2014-128328,OFF-BI-10001989,0,6,125.87999725341797,Binders,Office Supplies,16.15999984741211,US,Consumer,60.422401428222656
