Discount,Sales,Sub-Category_Tables,Sub-Category_Storage,Category_Office_Supplies,Sub-Category_Phones,Sub-Category_Paper,Shipping_Cost,Sub-Category_Copiers,Sub-Category_Binders
0.0,3.866188433940569,0,0,1,0,1,2.7133693575205298,0,0
0.0,5.093382049865964,0,1,1,0,0,3.23907054112596,0,0
0.0,1.508511989624342,0,0,1,0,0,0.0861776995220418,0,0
0.2000000029802322,3.562408821228644,0,0,1,0,0,1.360976577588788,0,1
0.0,1.9987736541192804,0,0,1,0,0,0.3364722408786875,0,1
0.0,2.012232794536317,0,0,1,0,1,0.4824261521877319,0,0
0.2000000029802322,2.952824764578837,0,0,1,0,0,1.442201997567285,0,1
0.2000000029802322,4.025208833742896,0,0,0,0,0,2.002830418715837,0,0
0.2000000029802322,2.978382642205503,0,0,1,0,0,1.6272778605404057,0,0
0.699999988079071,2.4922132495854603,0,0,1,0,0,1.541159088017839,0,1
0.2000000029802322,4.214908963921558,0,1,1,0,0,3.2335674066909457,0,0
0.2000000029802322,4.610038307059364,0,1,1,0,0,3.5470278034972225,0,0
0.0,3.79008129670002,0,0,1,0,0,1.2178757433531866,0,0
0.0,5.45515018927147,0,0,1,0,0,2.6595599892722888,0,1
0.0,4.212720028512757,0,0,1,0,0,1.6034198458651228,0,0
0.0,7.410915563803604,1,0,0,0,0,1.0919233069178118,0,0
0.0,5.6949771382744725,0,1,1,0,0,3.159550336115405,0,0
0.0,1.7984040056309996,0,0,1,0,0,0.2311117133945427,0,0
0.0,5.525253703940122,0,0,0,0,0,2.483238554476645,0,0
0.2000000029802322,4.007042254910312,0,0,1,0,0,1.5129270036508398,0,1
0.0,2.748552137084977,0,0,1,0,0,0.4824261521877319,0,0
0.0,5.968630833821281,0,0,0,0,0,3.1398326340415887,0,0
0.0,2.865623557793666,0,0,1,0,0,0.7654678310503351,0,0
0.0,5.63817676100733,0,0,0,0,0,3.033991018714657,0,0
0.0,4.364371680021943,0,0,0,0,0,1.3584091845980089,0,0
0.0,2.7265447662626667,0,0,1,0,0,0.6259384334164266,0,1
0.0,3.5085559456676507,0,0,1,0,1,1.1786549963416462,0,0
0.0,4.058890078602784,0,0,1,0,1,1.5993875862136728,0,0
0.0,6.987933344080982,0,1,1,0,0,4.607168158194099,0,0
0.0,4.719837274571914,0,0,0,0,0,1.5727739142124668,0,0
0.3000000119209289,5.905386378232032,1,0,0,0,0,3.3755376270538817,0,0
0.0,6.805667194417408,0,0,1,0,0,4.582413198865475,0,0
0.0,4.934042202836394,0,0,0,1,0,2.303584616192447,0,0
0.0,3.3631492849652966,0,0,0,0,0,1.8687205133076223,0,0
0.0,3.638901064256724,0,0,0,0,0,1.2178757433531866,0,0
0.2000000029802322,5.899678188273652,0,0,0,0,0,3.757238834378964,0,0
0.2000000029802322,1.9829306328965752,0,0,1,0,0,0.8197798230908944,0,0
0.2000000029802322,6.147972457991306,0,0,0,0,0,4.25731342939265,0,0
0.2000000029802322,2.786984624144518,0,0,0,0,0,0.0392207122935988,0,0
0.2000000029802322,2.781052780793546,0,0,0,0,0,1.2089603173690846,0,0
0.2000000029802322,1.9829306328965752,0,0,1,0,0,0.6881346435287342,0,0
0.2000000029802322,7.0168518245589855,1,0,0,0,0,4.238733460444985,0,0
0.2000000029802322,1.9595312724240703,0,0,1,0,0,0.2070141727764603,0,1
0.2000000029802322,5.1155957663684894,0,0,0,0,0,1.5810384163271811,0,0
0.0,2.463001794904053,0,0,1,0,0,0.5709795358097567,0,0
0.3000000119209289,6.122416044151095,0,0,0,0,0,3.9388596712654977,0,0
0.800000011920929,4.543635125204904,0,0,1,0,0,2.6447553453112924,0,0
0.2000000029802322,2.552565310145607,0,0,1,0,0,0.858661625099008,0,0
0.2000000029802322,1.3640487370581005,0,0,1,0,0,0.1570037503379889,0,0
0.2000000029802322,2.357830552059418,0,0,1,0,1,0.4382549386220771,0,0
0.2000000029802322,3.0789698749320684,0,0,1,0,1,0.7608058223491271,0,0
0.2000000029802322,6.003689549892001,0,0,0,0,0,4.582106258881385,0,0
0.699999988079071,1.9870521127831424,0,0,1,0,0,0.3001045880351792,0,1
0.2000000029802322,2.430802393479316,0,0,1,0,1,0.6365768215027072,0,0
0.4000000059604645,9.036103700490106,0,0,0,0,0,6.212766376637847,1,0
0.4000000059604645,4.815285264403217,0,0,0,1,0,2.14476100333362,0,0
0.0,4.418117484254047,0,0,0,0,0,2.31352499907365,0,0
0.0,7.652332017838644,0,0,1,0,0,6.388595051250615,0,0
0.0,3.7305011471006657,0,0,1,0,0,0.2070141727764603,0,0
0.1000000014901161,4.9888259060668245,0,0,0,0,0,2.312535461616493,0,0
0.0,3.065258361112005,0,0,1,0,0,0.6830968543395178,0,0
0.0,4.708809204239691,0,0,1,0,1,2.6595599892722888,0,0
0.0,2.939161901882013,0,0,1,0,0,1.7732559749955148,0,0
0.0,2.601207071525431,0,0,1,0,1,1.3164082387692593,0,0
0.0,5.449836019432319,0,0,1,0,0,3.786006206384011,0,0
0.2000000029802322,4.74395774500838,0,0,0,0,0,2.551786172681018,0,0
0.0,5.069721508906516,0,0,1,0,0,2.523325781105642,0,0
0.0,4.290459441148391,0,0,0,0,0,2.591516413420769,0,0
0.2000000029802322,6.761720895243275,1,0,0,0,0,4.251775617970067,0,0
0.0,6.990643206510259,0,1,1,0,0,4.180827994121019,0,0
0.2000000029802322,6.523503599540346,0,0,1,0,0,3.9464244321454784,0,1
0.0,2.972463693468645,0,0,1,0,1,0.5306282440498592,0,0
0.2000000029802322,3.027618497149124,0,0,1,0,1,1.1410330411146548,0,0
0.2000000029802322,3.890840219302637,0,0,0,0,0,2.199444384824384,0,0
0.2000000029802322,4.17389481796322,0,0,0,0,0,2.601948653252886,0,0
0.2000000029802322,5.112276928180455,0,0,0,0,0,2.7694588172725547,0,0
0.699999988079071,3.648708269569371,0,0,1,0,0,1.6134299299041386,0,1
0.2000000029802322,4.070325060024818,0,0,1,0,0,1.9586853620656,0,0
0.800000011920929,4.155596452606072,0,0,1,0,0,1.7884205711520866,0,0
0.2000000029802322,3.3823543120012194,0,0,1,0,0,1.291983710468477,0,0
0.2000000029802322,4.795592161662137,0,0,0,0,0,2.256541174464876,0,0
0.6000000238418579,4.314603912651901,0,0,0,0,0,1.9629077093507217,0,0
0.0,5.046259820775607,0,1,1,0,0,2.2235418608828312,0,0
0.2000000029802322,3.4091655437424886,0,0,1,0,0,1.2753627791014508,0,0
0.2000000029802322,3.588174729741754,0,1,1,0,0,1.0750024051272395,0,0
0.3000000119209289,7.218103539833014,0,0,0,0,0,4.957445435543038,0,0
0.0,2.0781907311321457,0,0,1,0,0,0.1397619475581712,0,0
0.0,2.059238853825057,0,0,1,0,0,0.4382549386220771,0,0
0.2000000029802322,4.72639618108082,0,0,0,0,0,2.452727741575149,0,0
0.0,1.9878743742824083,0,0,1,0,0,0.9555114541973816,0,0
0.0,5.030437921392435,0,0,1,0,0,3.901770662879066,0,1
0.0,3.5821291053892934,0,0,0,0,0,2.373043513980568,0,0
0.1000000014901161,6.397416190484498,0,0,0,0,0,3.825811285323376,0,0
0.2000000029802322,2.561250190457069,0,0,1,0,0,0.8837675224349816,0,0
0.0,2.664446539711808,0,0,1,0,1,1.778336461783405,0,0
0.0,4.110381959941098,0,0,0,0,0,1.3584091845980089,0,0
0.2000000029802322,5.005877288617736,0,0,0,0,0,1.652497361701376,0,0
0.2000000029802322,5.816753967852734,0,0,1,0,0,3.2276373033105434,0,0
0.699999988079071,4.261101173633068,0,0,1,0,0,1.6094379124341005,0,1
0.2000000029802322,2.323955079896201,0,0,1,0,0,0.6151856519777241,0,0
0.2000000029802322,1.7270431673958544,0,0,1,0,1,0.3293037368511508,0,0
0.2000000029802322,3.146219072041458,0,0,1,0,1,0.751416090933153,0,0
0.2000000029802322,4.506100958536707,0,0,1,0,1,2.270061932814909,0,0
0.2000000029802322,5.192512297474011,0,0,0,0,0,2.4492794655564256,0,0
0.4000000059604645,3.7602228984445016,0,0,0,1,0,1.1631508247068418,0,0
0.2000000029802322,2.466742712827039,0,1,1,0,0,0.4885800118932896,0,0
0.0,4.383775097591932,0,0,1,0,1,2.5764217296146685,0,0
0.3199999928474426,5.058618790766024,0,0,0,0,0,2.4680995476355903,0,0
0.800000011920929,2.649007684748678,0,0,1,0,0,1.4327007475904805,0,1
0.800000011920929,2.4000747294968723,0,0,1,0,0,0.8837675224349816,0,1
0.699999988079071,1.4544202053122488,0,0,1,0,0,0.3852623999796974,0,1
0.1000000014901161,5.507954094398789,0,0,0,0,0,1.623340851461351,0,0
0.0,4.542656306587844,0,0,1,0,0,2.3951642986288717,0,0
0.2000000029802322,4.025494527322197,0,0,1,0,0,1.7950872561523763,0,1
0.2000000029802322,3.5899426632975064,0,0,1,0,0,1.4085449490692117,0,1
0.0,3.3721117798215694,0,1,1,0,0,1.1410330411146548,0,0
0.0,3.610917912644224,0,0,0,0,0,0.9858167749510908,0,0
0.0,5.976985225843148,0,0,1,0,0,3.974997804589535,0,0
0.0,2.152924333946539,0,0,1,0,1,0.3074847102664272,0,0
0.0,8.116228974241091,0,0,0,0,0,3.503754020482637,0,0
0.2000000029802322,2.5311538882052864,0,0,0,0,0,0.6523251947320341,0,0
0.2000000029802322,3.9830404983485193,0,0,0,1,0,1.982379860363128,0,0
0.3000000119209289,6.459741680713954,1,0,0,0,0,3.383372773449789,0,0
0.2000000029802322,3.627004009813962,0,0,1,0,0,1.350667156299492,0,0
0.4000000059604645,5.666115233602048,0,0,0,0,0,2.6173958189118265,0,0
0.0,3.731459941861483,0,1,1,0,0,2.175887433453144,0,0
0.0,3.594568816562444,0,0,1,0,0,1.3762440348994631,0,0
0.0,2.1781550059755577,0,0,1,0,0,0.8109302162163288,0,0
0.0,3.4307561715584014,0,0,1,0,1,1.92278775394263,0,0
0.0,3.95986034938834,0,1,1,0,0,1.750937514444229,0,0
0.0,5.863574387014998,0,0,0,0,0,2.892591565384329,0,0
0.0,2.6447553453112924,0,0,1,0,1,0.7975072087716788,0,0
0.0,6.8035940628657485,0,1,1,0,0,4.004419857476533,0,0
0.699999988079071,3.72894111937394,0,0,1,0,0,1.937301782763736,0,1
0.0,4.90067164382786,0,0,0,0,0,1.534714388846822,0,0
0.0,5.580408813066772,0,0,1,0,0,2.8373225189284472,0,0
0.2000000029802322,3.674577649280916,0,0,1,0,1,1.4655675243945496,0,0
0.2000000029802322,3.1165330088581946,0,1,1,0,0,1.0043016161834937,0,0
0.2000000029802322,4.41371903779716,0,0,0,0,0,2.5580021930391945,0,0
0.0,4.355682635835118,0,0,0,0,0,2.5756610391845274,0,0
0.0,6.178607809366543,0,1,1,0,0,3.0449985257508567,0,0
0.3000000119209289,5.710195178170388,1,0,0,0,0,3.534853793174372,0,0
0.2000000029802322,6.5805836877208215,0,0,0,1,0,4.689419426848538,0,0
0.0,2.636196100066817,0,0,1,0,1,0.5247285275242213,0,0
0.2000000029802322,4.411876700332398,0,0,0,0,0,2.6454653367401053,0,0
0.0,4.911183237597039,0,1,1,0,0,2.246014721322068,0,0
0.0,2.6672281800910014,0,0,0,0,0,0.672944462294634,0,0
0.0,4.7067335234537815,0,0,1,0,0,2.4388627146153,0,0
0.0,1.7884205711520866,0,0,1,0,1,0.5653138036314563,0,0
0.0,2.802147496704404,0,0,1,0,0,0.7030975019707933,0,0
0.0,3.967268482541859,0,0,1,0,1,1.2149127104055404,0,0
0.0,3.705736578682222,0,0,1,0,0,1.591273959287221,0,0
0.699999988079071,1.0787496543835584,0,0,1,0,0,0.0392207122935988,0,1
0.2000000029802322,3.6670428000534647,0,0,1,0,0,2.1065701835439583,0,1
0.2000000029802322,6.925388867404881,0,0,1,0,0,5.899541112374997,0,1
0.0,4.219507705176107,0,0,0,0,0,2.059238853825057,0,0
0.0,5.26682671520361,0,0,1,0,0,4.213164093047644,0,0
0.2000000029802322,3.8410853915898153,0,0,1,0,0,1.9851308910284224,0,1
0.0,3.827336167367808,0,1,1,0,0,2.7414849919454967,0,0
0.2000000029802322,7.247735671924535,0,0,0,0,0,4.383275835024639,0,0
0.3000000119209289,5.166418899879078,1,0,0,0,0,2.2935443329445317,0,0
0.0,6.498041197039288,0,0,1,0,0,4.003507712260077,0,0
0.0,3.3279095557906944,0,0,1,0,0,1.2669475900552918,0,0
0.0,4.565389300098214,0,0,0,0,0,2.299580610756977,0,0
0.0,5.556750881062224,0,0,0,1,0,2.8081971451055843,0,0
0.0,5.846438775057725,0,0,0,1,0,3.13853305895741,0,0
0.0,5.894182461300585,0,0,1,0,0,2.426571045816045,0,0
0.0,4.401584156334309,0,1,1,0,0,2.7917784423604943,0,0
0.0,2.9877001095476485,0,0,0,0,0,1.0919233069178118,0,0
0.2000000029802322,3.967268482541859,0,0,1,0,1,1.780024184061678,0,0
0.2000000029802322,5.1155957663684894,0,0,0,0,0,2.497329138389872,0,0
0.0,4.397899968811679,0,0,1,0,1,2.292534718608248,0,0
0.1500000059604644,7.154748194922579,0,0,0,0,0,4.93050922757466,0,0
0.0,3.27336399570266,0,0,0,0,0,1.720979314463589,0,0
0.0,3.8057731852222823,0,0,1,0,0,1.8180767527746664,0,0
0.0,3.3645333999286677,0,1,1,0,0,1.9154509359524936,0,0
0.0,7.564544427231842,0,0,1,0,0,5.619748505600533,0,0
0.0,6.111400821150034,0,0,0,1,0,4.09650890281491,0,0
0.5,6.546354919557289,0,0,0,0,0,5.87963871144871,0,0
0.4000000059604645,7.27307870309854,0,0,0,0,0,6.015644854211626,1,0
0.0,4.778787294455806,0,1,1,0,0,1.642872703277387,0,0
0.0,3.685874971876868,0,0,1,0,1,1.3376291741201165,0,0
0.0,4.510529795252714,0,0,0,0,0,2.402430445224835,0,0
0.0,3.4830845247320785,0,0,0,0,0,1.4929041068935909,0,0
0.0,2.761274943049003,0,0,0,0,0,0.7129497891566283,0,0
0.0,3.02237424907331,0,0,0,0,0,1.0919233069178118,0,0
0.2000000029802322,2.806506943208851,0,0,1,0,1,1.539015466556157,0,0
0.2000000029802322,5.089323230816043,1,0,0,0,0,3.6818548699096794,0,0
0.0,2.012232794536317,0,0,1,0,1,0.4700036441468966,0,0
0.2000000029802322,4.028489596066352,0,0,0,0,0,2.0202221769605844,0,0
0.4000000059604645,4.712911859494221,0,0,0,1,0,2.9846713609086963,0,0
0.0,5.198331278417444,0,0,0,0,0,1.5830939135953364,0,0
0.0,3.8575667874065553,0,0,1,0,1,0.7608058223491271,0,0
0.0,5.843109557576345,0,0,0,0,0,2.8154087080014603,0,0
0.0,3.0392705463510703,0,0,1,0,0,1.1052568250710544,0,0
0.0,4.6758150227138175,0,0,1,0,1,1.89461686900873,0,0
0.0,5.993911578149727,0,0,0,0,0,3.5743099480376146,0,0
0.2000000029802322,4.469945902666526,0,0,1,0,0,1.9671123700440185,0,0
0.2000000029802322,5.892682366348211,0,0,0,1,0,3.4597806889720677,0,0
0.1500000059604644,6.171003037068758,0,0,0,0,0,3.7844168426846942,0,0
0.2000000029802322,6.185599405462904,0,0,0,0,0,2.7991089506234785,0,0
0.0,1.937301782763736,0,0,1,0,0,0.1043600147872639,0,0
0.0,3.836437031637029,0,0,1,0,1,0.891998062756118,0,0
0.2000000029802322,5.921514109757196,0,0,0,0,0,3.136797743647856,0,0
0.2000000029802322,5.357378410225156,0,0,0,1,0,2.895359307842134,0,0
0.2000000029802322,3.993566145633584,0,0,1,0,0,2.525728644308256,0,1
0.2000000029802322,2.976753334948259,0,0,0,0,0,0.7178397698899673,0,0
0.2000000029802322,3.6320974351698654,0,0,0,1,0,1.4609378908394477,0,0
0.2000000029802322,2.821854940393061,0,0,1,0,0,1.3787661019057058,0,0
0.2000000029802322,3.292869507610626,0,0,1,0,1,1.4632553868029627,0,0
0.2000000029802322,2.430802393479316,0,0,1,0,1,0.8020015940251602,0,0
0.0,4.367927675474627,0,0,1,0,0,2.360854037105731,0,0
0.0,3.330059372943261,0,0,0,0,0,0.9745596310012032,0,0
0.3000000119209289,6.27180094227923,0,0,0,0,0,3.655839619749934,0,0
0.800000011920929,3.152137539016144,0,0,1,0,0,1.3270749964006392,0,1
0.2000000029802322,7.190495166255105,0,0,0,0,0,4.826472015517956,0,0
0.699999988079071,1.4129363018166334,0,0,1,0,0,0.1484200020352744,0,1
0.2000000029802322,2.806506943208851,0,0,1,0,1,0.4446858227897699,0,0
0.2000000029802322,5.279053023611087,0,0,0,0,0,2.973997765813923,0,0
0.0,3.642049818786095,0,0,1,0,0,2.5764217296146685,0,0
0.6000000238418579,3.1676667715097837,0,0,0,0,0,2.070653013999672,0,0
0.2000000029802322,1.8475094626854625,0,0,1,0,1,0.6151856519777241,0,0
0.0,2.43711594927187,0,0,1,0,0,1.238374244864635,0,1
0.0,1.6448050231321292,0,0,0,0,0,0.1655144445390625,0,0
0.0,2.1258479281504257,0,0,1,0,0,0.2468600788628483,0,0
0.2000000029802322,5.616480195095737,0,0,1,0,0,2.669309393934482,0,1
0.0,4.133244728302376,0,0,1,0,0,2.383243010087874,0,0
0.2000000029802322,4.113231754411211,0,0,1,0,0,2.152924333946539,0,0
0.1500000059604644,5.331103965331367,0,0,0,0,0,3.56953269648137,0,0
0.2000000029802322,5.597325098443625,1,0,0,0,0,3.750679837088961,0,0
0.0,3.132009895175245,0,0,1,0,0,1.156881217784916,0,0
0.0,3.906407291194061,0,1,1,0,0,1.9125010841068295,0,0
0.2000000029802322,4.479244077082124,0,0,1,0,0,2.940219567656181,0,0
0.2000000029802322,3.488719723346013,0,0,1,0,0,2.0769384138518787,0,0
0.2000000029802322,2.579610614752379,0,0,1,0,1,1.4747629829196454,0,0
0.2000000029802322,6.736454363022419,0,0,1,0,0,4.068855828151579,0,1
0.0,4.489085717249492,0,0,1,0,0,2.3542283007870224,0,0
0.2000000029802322,4.0317596978599965,0,0,1,0,0,1.3164082387692593,0,1
0.2000000029802322,2.530517194449025,0,0,0,0,0,0.5306282440498592,0,0
0.0,4.07226933117118,0,0,0,0,0,2.042518192522965,0,0
0.0,2.0668627715448027,0,0,0,0,0,0.3506568623786468,0,0
0.0,5.9134219245694055,0,0,0,0,0,3.5516268300562075,0,0
0.0,4.781222129768451,0,1,1,0,0,2.446685453481644,0,0
0.0,2.940219567656181,0,0,1,0,0,0.7129497891566283,0,0
0.800000011920929,1.0674655570476848,0,0,1,0,0,0.1043600147872639,0,1
0.2000000029802322,1.9459101490553128,0,0,1,0,0,0.3784364414357589,0,0
0.0,2.473171364621624,0,0,1,0,0,0.9439059193165008,0,0
0.2000000029802322,6.279841339733662,0,0,0,0,0,3.852272968625792,0,0
0.0,3.786459747852371,0,0,1,0,0,1.4973884150259762,0,0
0.0,4.91925068771065,0,0,1,0,0,2.5209170535797867,0,0
0.0,3.574590316264941,0,0,1,0,1,1.4374626567553286,0,0
0.0,2.826129495947486,0,0,1,0,0,0.8372474997629404,0,0
0.2000000029802322,6.73173380562378,0,0,0,0,0,4.401951810960034,0,0
0.3000000119209289,5.257906718407927,0,0,0,0,0,2.4898942260931265,0,0
0.6000000238418579,3.4984450522888344,0,0,0,0,0,1.226712316465715,0,0
0.2000000029802322,2.9702093311934936,0,0,1,0,1,0.9783261102452614,0,0
0.2000000029802322,2.430802393479316,0,0,1,0,1,0.8285518009080813,0,0
0.2000000029802322,2.4660635639301502,0,0,1,0,0,0.6097655573676095,0,1
0.2000000029802322,2.564333754644666,0,0,0,1,0,1.199964762820806,0,0
0.0,6.8035940628657485,0,1,1,0,0,5.280865938773971,0,0
0.2000000029802322,5.357378410225156,0,0,0,1,0,3.2842889834260847,0,0
0.0,2.7587432984957503,0,0,0,1,0,0.8329091022030535,0,0
0.2000000029802322,4.432434556079024,0,0,0,0,0,1.2947271937224634,0,0
0.2000000029802322,4.996887868783005,0,0,0,1,0,2.7324175501047714,0,0
0.0,2.9917242559864694,0,0,0,0,0,0.8960880440193766,0,0
0.0,2.798500108670685,0,0,1,0,0,0.7030975019707933,0,1
0.0,2.1882959551450507,0,0,1,0,0,0.4187103223098387,0,1
0.2000000029802322,2.2321625959533167,0,0,1,0,0,0.5538851187073245,0,1
0.2000000029802322,2.9816333143547364,0,0,1,0,0,0.8960880440193766,0,0
0.0,5.26175714922098,0,0,0,0,0,3.354455089796946,0,0
0.0,2.4807312624164437,0,0,1,0,0,0.5306282440498592,0,0
0.0,6.152519893119803,0,0,0,0,0,3.873074258462536,0,0
0.0,4.297013306031921,0,0,0,0,0,1.7900913739167,0,0
0.2000000029802322,2.8633431116363086,0,0,1,0,0,1.1786549963416462,0,0
0.0,1.7334238652560998,0,0,1,0,0,0.3364722408786875,0,0
0.0,3.9766865216145337,0,0,1,0,0,1.997417690673305,0,0
0.0,5.545060254881501,0,0,0,0,0,3.642835535584766,0,0
0.2000000029802322,5.60944250682394,0,0,0,1,0,3.6941156981405343,0,0
0.0,5.572001896860824,0,0,0,0,0,4.009149688465966,0,0
0.0,6.5970638464784805,0,0,0,0,0,5.091969516414008,0,0
0.0,2.721295415303884,0,0,1,0,0,1.4632553868029627,0,1
0.0,4.083283617434093,0,0,1,0,0,1.7950872561523763,0,1
0.0,2.636196100066817,0,0,1,0,1,1.3164082387692593,0,0
0.0,3.65532267847485,0,0,1,0,0,1.8733394913789772,0,0
0.0,3.071766956294588,0,0,1,0,0,1.5518088056589532,0,0
0.0,2.9112630712673986,0,0,1,0,0,0.9122827143066335,0,1
0.0,5.6647643695572505,0,0,1,0,0,3.858833173695552,0,0
0.0,3.0435695811491006,0,0,1,0,1,1.0473190026461232,0,0
0.2000000029802322,7.380343075544782,0,0,0,0,0,4.706552783731517,0,0
0.3000000119209289,6.933150055439825,0,0,0,0,0,4.65937423711086,0,0
0.2000000029802322,5.081304940975436,0,0,0,0,0,2.78932294936639,0,0
0.2000000029802322,1.841184336822372,0,0,1,0,0,0.3364722408786875,0,0
0.2000000029802322,2.693004244445949,0,0,1,0,0,0.9122827143066335,0,1
0.0,4.241614432669828,0,0,1,0,1,1.360976577588788,0,0
0.2000000029802322,2.832271736529644,0,0,1,0,1,0.698134717326336,0,0
0.2000000029802322,6.715334926945582,0,0,0,1,0,4.2578796937581895,0,0
0.0,2.636196100066817,0,0,1,0,1,0.6418538736240484,0,0
0.0,1.8180767527746664,0,0,1,0,0,0.3715635482111526,0,0
0.0,3.685874971876868,0,0,1,0,1,1.3887912389402377,0,0
0.3000000119209289,6.739473928974699,0,0,0,0,0,3.7516194875178384,0,0
0.2000000029802322,3.840054279287466,0,0,1,0,1,1.4861397133506802,0,0
0.2000000029802322,6.701636017275998,0,0,0,1,0,4.057853427263213,0,0
0.0,3.718438274873429,0,0,0,0,0,1.3376291741201165,0,0
0.0,3.5085559456676507,0,0,1,0,1,1.088561962447682,0,0
0.0,4.803857124388671,0,0,0,0,0,3.526654549666948,0,0
0.0,5.758838715063652,0,0,1,0,0,4.5071162859065845,0,1
0.0,3.879499845249009,0,0,0,0,0,1.5195131902984105,0,0
0.0,5.901922671745483,0,0,1,0,0,3.7595708893451527,0,0
0.0,2.753660700205545,0,0,1,0,0,0.966983844376604,0,0
0.0,1.880990594233367,0,0,1,0,0,0.3506568623786468,0,0
0.0,6.44587849820168,0,0,1,0,1,3.588782799628952,0,0
0.0,3.836437031637029,0,0,1,0,1,0.7654678310503351,0,0
0.0,3.9271086097794647,0,1,1,0,0,1.2354714880191613,0,0
0.0,4.844108326378905,0,0,0,1,0,2.3896797858589216,0,0
0.2000000029802322,5.161856009147489,0,0,1,0,1,3.6122683311499375,0,0
0.0,1.9629077093507217,0,0,1,0,0,0.8020015940251602,0,0
0.0,3.425564730664717,0,1,1,0,0,2.2126604230287223,0,0
0.2000000029802322,4.990704612947234,1,0,0,0,0,2.417697923893909,0,0
0.0,5.419428192297095,0,0,0,1,0,3.904998421223888,0,0
0.2000000029802322,6.514072475851306,0,0,1,0,0,4.005149002880371,0,1
0.0,6.084157682946104,0,0,0,1,0,3.11839231328464,0,0
0.2000000029802322,3.4644850922520365,0,0,1,0,1,1.7263316435424467,0,0
0.0,5.874649775366623,0,0,0,0,0,1.5665304034589465,0,0
0.0,3.9665111762626046,0,0,1,0,0,2.0294631894181943,0,1
0.0,2.941276115955272,0,0,1,0,1,1.4838747089214956,0,0
0.0,2.5022552912468536,0,1,1,0,0,0.5988364971587274,0,0
0.2000000029802322,6.665632789062196,0,0,0,1,0,5.313649212513065,0,0
0.0,2.3233676359128106,0,0,1,0,0,0.7701082062430175,0,0
0.0,2.9444389791664403,0,0,1,0,1,1.5539252065362912,0,0
0.0,3.713328175464447,0,0,0,1,0,1.4303112625072874,0,0
0.3000000119209289,6.292786953313764,0,0,0,0,0,3.6365329496235135,0,0
0.2000000029802322,3.649722757161086,0,0,1,0,1,1.1505720547604306,0,0
0.0,4.72650248467093,0,0,0,0,0,3.41542897393766,0,0
0.0,7.409106129209809,0,0,0,0,0,5.3858244232296295,0,0
0.2000000029802322,3.9470812289044273,0,0,1,0,0,2.129421455841231,0,1
0.0,3.296207176278491,0,0,1,0,0,1.2556160347607537,0,0
0.0,5.723617813069736,0,1,1,0,0,3.564732513198244,0,0
0.4000000059604645,6.734577362693832,0,0,0,0,0,5.328992030098984,1,0
0.0,4.753159037381939,0,0,1,0,0,2.057962500258913,0,0
0.2000000029802322,3.392896383804666,0,0,1,0,0,1.0952733905921412,0,1
0.6000000238418579,4.948192340479461,0,0,0,0,0,2.417697923893909,0,0
0.2000000029802322,2.825655427801923,0,0,1,0,0,1.1249295722147212,0,0
0.800000011920929,1.985954667696015,0,0,1,0,0,0.3001045880351792,0,1
0.2000000029802322,2.228723255895539,0,0,1,0,1,0.6151856519777241,0,0
0.2000000029802322,5.262565818087243,0,0,0,0,0,3.2507619930386347,0,0
0.0,2.889816035239716,0,0,1,0,0,0.9593502268154888,0,0
0.2000000029802322,5.236739789516983,0,0,0,0,0,2.83203615392421,0,0
0.0,4.668332729431146,0,0,1,0,1,2.209372673585505,0,0
0.2000000029802322,5.408892275680528,0,0,0,1,0,3.291382484433468,0,0
0.0,4.859424708661143,0,0,0,0,0,2.2396453297827645,0,0
0.0,1.7884205711520866,0,0,1,0,1,0.3364722408786875,0,0
0.0,3.380994661369475,0,0,1,0,0,1.6114359607817696,0,0
0.699999988079071,2.356599710213195,0,0,1,0,0,0.6523251947320341,0,1
0.0,6.542385504956095,1,0,0,0,0,3.4471263086926154,0,0
0.2000000029802322,5.421843900026873,0,0,0,0,0,3.8501476017100575,0,0
0.0,3.710640972023512,0,0,0,0,0,1.0508216298335495,0,0
0.0,3.082826966418867,0,0,1,0,0,1.1878434136734213,0,0
0.2000000029802322,2.579610614752379,0,0,1,0,0,0.5068176181672732,0,1
0.2000000029802322,5.776313945530459,0,0,0,0,0,3.309812789208973,0,0
0.0,4.811859091784608,0,0,0,0,0,3.027715300933932,0,0
0.0,2.276241094155281,0,0,1,0,0,0.1739533051199205,0,0
0.0,5.621270017729778,0,0,1,0,0,4.091841406508929,0,0
0.0,2.192770231244314,0,0,1,0,0,0.4637339997377729,0,1
0.0,4.142499589567735,0,0,1,0,1,1.5602476662398113,0,0
0.2000000029802322,2.1647013733703835,0,0,1,0,0,0.4574248364760269,0,1
0.0,3.662021964677206,0,0,1,0,1,2.492378677247701,0,0
0.0,5.937457049497735,0,0,0,1,0,3.614425296955895,0,0
0.0,2.4475508995432533,0,0,1,0,1,0.9593502268154888,0,0
0.2000000029802322,4.185159842666599,0,0,1,0,1,1.623340851461351,0,0
0.2000000029802322,3.588174729741754,0,0,0,0,0,1.0715836015831546,0,0
0.0,5.365695613289625,0,0,0,0,0,2.9688747841172605,0,0
0.0,3.313822293851151,0,0,1,0,0,1.111857502869784,0,0
0.0,3.754198938102013,0,0,1,0,1,1.8421356674849032,0,0
0.0,3.760269428889451,0,1,1,0,0,1.366091673265112,0,0
